subset,task_id,algorithm,original_width,original_depth,original_gates,algiers_depth,algiers_width,algiers_gates,almaden_depth,almaden_width,almaden_gates,armonk_depth,armonk_width,armonk_gates,athens_depth,athens_width,athens_gates,auckland_depth,auckland_width,auckland_gates,belem_depth,belem_width,belem_gates,boeblingen_depth,boeblingen_width,boeblingen_gates,bogota_depth,bogota_width,bogota_gates,brisbane_depth,brisbane_width,brisbane_gates,brooklyn_depth,brooklyn_width,brooklyn_gates,burlington_depth,burlington_width,burlington_gates,cairo_depth,cairo_width,cairo_gates,cambridge_depth,cambridge_width,cambridge_gates,casablanca_depth,casablanca_width,casablanca_gates,cusco_depth,cusco_width,cusco_gates,essex_depth,essex_width,essex_gates,fractional_depth,fractional_width,fractional_gates,geneva_depth,geneva_width,geneva_gates,guadalupe_depth,guadalupe_width,guadalupe_gates,hanoi_depth,hanoi_width,hanoi_gates,jakarta_depth,jakarta_width,jakarta_gates,johannesburg_depth,johannesburg_width,johannesburg_gates,kawasaki_depth,kawasaki_width,kawasaki_gates,kolkata_depth,kolkata_width,kolkata_gates,kyiv_depth,kyiv_width,kyiv_gates,kyoto_depth,kyoto_width,kyoto_gates,lagos_depth,lagos_width,lagos_gates,lima_depth,lima_width,lima_gates,london_depth,london_width,london_gates,manhattan_depth,manhattan_width,manhattan_gates,manila_depth,manila_width,manila_gates,melbourne_depth,melbourne_width,melbourne_gates,montreal_depth,montreal_width,montreal_gates,mumbai_depth,mumbai_width,mumbai_gates,nairobi_depth,nairobi_width,nairobi_gates,osaka_depth,osaka_width,osaka_gates,oslo_depth,oslo_width,oslo_gates,ourense_depth,ourense_width,ourense_gates,paris_depth,paris_width,paris_gates,peekskill_depth,peekskill_width,peekskill_gates,perth_depth,perth_width,perth_gates,prague_depth,prague_width,prague_gates,poughkeepsie_depth,poughkeepsie_width,poughkeepsie_gates,quebec_depth,quebec_width,quebec_gates,quito_depth,quito_width,quito_gates,rochester_depth,rochester_width,rochester_gates,rome_depth,rome_width,rome_gates,santiago_depth,santiago_width,santiago_gates,sherbrooke_depth,sherbrooke_width,sherbrooke_gates,singapore_depth,singapore_width,singapore_gates,sydney_depth,sydney_width,sydney_gates,torino_depth,torino_width,torino_gates,toronto_depth,toronto_width,toronto_gates,valencia_depth,valencia_width,valencia_gates,vigo_depth,vigo_width,vigo_gates,washington_depth,washington_width,washington_gates,yorktown_depth,yorktown_width,yorktown_gates
4,371,qnn,87,865,"{'cx': 15050, 'p': 7482, 'u2': 174, 'ry': 174, 'measure': 87, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},12852,127,"{'rz': 87, 'sx': 87, 'ecr': 92, 'x': 87, 'measure': 87}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},18251,127,"{'rz': 87, 'sx': 87, 'ecr': 95, 'x': 87, 'measure': 87}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},10407,127,"{'rz': 91, 'sx': 91, 'ecr': 92, 'x': 91, 'measure': 87}",-1,-1,{},21955,127,"{'rz': 89, 'sx': 89, 'ecr': 98, 'x': 89, 'measure': 87}",15851,127,"{'rz': 93, 'sx': 93, 'ecr': 101, 'x': 92, 'measure': 87}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},22942,127,"{'rz': 91, 'sx': 91, 'ecr': 98, 'x': 91, 'measure': 87}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},19295,127,"{'rz': 89, 'sx': 89, 'ecr': 98, 'x': 89, 'measure': 87}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},15553,127,"{'rz': 91, 'sx': 91, 'ecr': 99, 'x': 90, 'measure': 87}",-1,-1,{},-1,-1,{},13799,133,"{'rz': 91, 'sx': 93, 'cz': 198, 'x': 46, 'measure': 87}",-1,-1,{},-1,-1,{},-1,-1,{},6345,127,"{'rz': 87, 'sx': 87, 'cx': 191, 'x': 82, 'measure': 87}",-1,-1,{}
4,774,dj,41,43,"{'h': 42, 'cx': 40, 'measure': 40, 'u2': 39, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},520,127,"{'rz': 41, 'sx': 41, 'ecr': 40, 'x': 10, 'measure': 40}",240,65,"{'rz': 42, 'sx': 42, 'x': 4, 'cx': 71, 'measure': 40}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},520,127,"{'rz': 41, 'sx': 41, 'ecr': 40, 'x': 12, 'measure': 40}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},511,127,"{'rz': 41, 'sx': 41, 'ecr': 40, 'x': 9, 'measure': 40}",-1,-1,{},515,127,"{'rz': 44, 'sx': 44, 'ecr': 43, 'x': 11, 'measure': 40}",499,127,"{'rz': 41, 'sx': 41, 'ecr': 40, 'x': 8, 'measure': 40}",-1,-1,{},-1,-1,{},-1,-1,{},261,65,"{'rz': 42, 'sx': 42, 'cx': 71, 'x': 4, 'measure': 40}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},528,127,"{'rz': 41, 'sx': 41, 'ecr': 40, 'x': 12, 'measure': 40}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},583,127,"{'rz': 42, 'sx': 42, 'ecr': 41, 'x': 14, 'measure': 40}",-1,-1,{},145,53,"{'u2': 41, 'u1': 3, 'u3': 3, 'cx': 67, 'measure': 40}",-1,-1,{},-1,-1,{},504,127,"{'rz': 41, 'sx': 41, 'ecr': 40, 'x': 10, 'measure': 40}",-1,-1,{},-1,-1,{},327,133,"{'rz': 42, 'sx': 42, 'x': 3, 'cz': 46, 'measure': 40}",-1,-1,{},-1,-1,{},-1,-1,{},271,127,"{'rz': 41, 'sx': 41, 'x': 5, 'cx': 68, 'measure': 40}",-1,-1,{}
4,665,graphstate,46,11,"{'h': 46, 'cz': 46, 'measure': 46, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},136,127,"{'rz': 51, 'sx': 51, 'ecr': 56, 'x': 23, 'measure': 46}",67,65,"{'rz': 47, 'sx': 47, 'cx': 92, 'x': 1, 'measure': 46}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},218,127,"{'rz': 49, 'sx': 49, 'ecr': 52, 'x': 21, 'measure': 46}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},130,127,"{'rz': 57, 'sx': 57, 'ecr': 61, 'x': 28, 'measure': 46}",-1,-1,{},210,127,"{'rz': 56, 'sx': 56, 'ecr': 61, 'x': 22, 'measure': 46}",278,127,"{'rz': 51, 'sx': 51, 'ecr': 53, 'x': 25, 'measure': 46}",-1,-1,{},-1,-1,{},-1,-1,{},72,65,"{'rz': 47, 'sx': 47, 'cx': 85, 'x': 1, 'measure': 46}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},218,127,"{'rz': 51, 'sx': 51, 'ecr': 56, 'x': 26, 'measure': 46}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},178,127,"{'rz': 58, 'sx': 58, 'ecr': 63, 'x': 24, 'measure': 46}",-1,-1,{},45,53,"{'u3': 2, 'u2': 44, 'cx': 82, 'u1': 1, 'measure': 46}",-1,-1,{},-1,-1,{},133,127,"{'rz': 51, 'sx': 51, 'ecr': 55, 'x': 20, 'measure': 46}",-1,-1,{},-1,-1,{},89,133,"{'rz': 46, 'sx': 46, 'cz': 62, 'measure': 46}",-1,-1,{},-1,-1,{},-1,-1,{},52,127,"{'rz': 49, 'sx': 49, 'cx': 106, 'x': 2, 'measure': 46}",-1,-1,{}
4,808,grover-v-chain,11,2107,"{'cp': 1016, 'cx': 1008, 'u2': 96, 'rccx': 64, 'u1': 16, 'measure': 11, 'ccx': 8, 'h': 7, 'x': 1, 'barrier': 1}",7839,27,"{'rz': 11, 'sx': 11, 'x': 6, 'cx': 20, 'measure': 11}",6749,20,"{'u2': 12, 'u3': 11, 'cx': 30, 'u1': 12, 'measure': 11}",-1,-1,{},-1,-1,{},8638,27,"{'rz': 11, 'sx': 11, 'x': 6, 'cx': 20, 'measure': 11}",-1,-1,{},6876,20,"{'u2': 12, 'u3': 12, 'cx': 30, 'u1': 11, 'measure': 11}",-1,-1,{},18614,127,"{'rz': 11, 'sx': 11, 'ecr': 10, 'x': 10, 'measure': 11}",7352,65,"{'rz': 11, 'sx': 11, 'x': 7, 'cx': 20, 'measure': 11}",-1,-1,{},-1,-1,{},7456,28,"{'u2': 11, 'u3': 8, 'cx': 19, 'u1': 8, 'measure': 11}",-1,-1,{},21718,127,"{'rz': 11, 'sx': 11, 'ecr': 10, 'x': 10, 'measure': 11}",-1,-1,{},-1,-1,{},8432,27,"{'rz': 12, 'sx': 12, 'x': 6, 'cx': 29, 'measure': 11}",8776,16,"{'rz': 12, 'sx': 12, 'x': 12, 'cx': 24, 'measure': 11}",8479,27,"{'rz': 11, 'sx': 11, 'x': 8, 'cx': 20, 'measure': 11}",-1,-1,{},6735,20,"{'u2': 11, 'cx': 24, 'u3': 11, 'u1': 11, 'measure': 11}",20645,127,"{'rz': 11, 'sx': 11, 'x': 9, 'ecr': 10, 'measure': 11}",8430,27,"{'rz': 11, 'sx': 11, 'cx': 20, 'x': 9, 'measure': 11}",21675,127,"{'rz': 11, 'sx': 11, 'x': 9, 'ecr': 10, 'measure': 11}",18540,127,"{'rz': 11, 'sx': 11, 'x': 8, 'ecr': 10, 'measure': 11}",-1,-1,{},-1,-1,{},-1,-1,{},8732,65,"{'rz': 11, 'sx': 11, 'x': 7, 'cx': 19, 'measure': 11}",-1,-1,{},6630,15,"{'rz': 11, 'sx': 11, 'x': 9, 'cx': 28, 'measure': 11}",8141,27,"{'rz': 11, 'sx': 11, 'x': 6, 'cx': 20, 'measure': 11}",7488,27,"{'rz': 11, 'sx': 11, 'x': 6, 'cx': 20, 'measure': 11}",-1,-1,{},20059,127,"{'rz': 11, 'sx': 11, 'ecr': 10, 'x': 9, 'measure': 11}",-1,-1,{},-1,-1,{},8224,27,"{'rz': 11, 'sx': 11, 'x': 6, 'cx': 19, 'measure': 11}",19812,27,"{'rz': 11, 'sx': 11, 'ecr': 10, 'x': 8, 'measure': 11}",-1,-1,{},14163,33,"{'rz': 11, 'sx': 11, 'cz': 18, 'x': 2, 'measure': 11}",6804,20,"{'u2': 11, 'u3': 9, 'cx': 24, 'u1': 11, 'measure': 11}",19984,127,"{'rz': 11, 'sx': 11, 'x': 9, 'ecr': 10, 'measure': 11}",-1,-1,{},7324,53,"{'u2': 11, 'u3': 8, 'cx': 20, 'u1': 9, 'measure': 11}",-1,-1,{},-1,-1,{},18677,127,"{'rz': 11, 'sx': 11, 'ecr': 10, 'x': 11, 'measure': 11}",6714,20,"{'u2': 12, 'u3': 10, 'cx': 30, 'u1': 12, 'measure': 11}",7250,27,"{'rz': 11, 'sx': 11, 'x': 8, 'cx': 20, 'measure': 11}",12866,133,"{'rz': 11, 'sx': 11, 'x': 1, 'cz': 16, 'measure': 11}",7420,27,"{'rz': 11, 'sx': 11, 'x': 8, 'cx': 20, 'measure': 11}",-1,-1,{},-1,-1,{},8107,127,"{'rz': 11, 'sx': 11, 'x': 7, 'cx': 20, 'measure': 11}",-1,-1,{}
4,514,qwalk-v-chain,25,878,"{'rccx': 792, 'x': 76, 'ccx': 72, 'measure': 25, 'cx': 6, 'u2': 2, 'h': 1, 'barrier': 1}",11265,27,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 22, 'measure': 25}",-1,-1,{},-1,-1,{},-1,-1,{},11139,27,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 22, 'measure': 25}",-1,-1,{},-1,-1,{},-1,-1,{},29405,127,"{'rz': 25, 'sx': 25, 'ecr': 26, 'x': 22, 'measure': 25}",11359,65,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 22, 'measure': 25}",-1,-1,{},-1,-1,{},9452,28,"{'u2': 25, 'cx': 60, 'u1': 25, 'u3': 25, 'measure': 25}",-1,-1,{},29227,127,"{'rz': 25, 'sx': 25, 'x': 23, 'ecr': 26, 'measure': 25}",-1,-1,{},-1,-1,{},11259,27,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 18, 'measure': 25}",-1,-1,{},11167,27,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 19, 'measure': 25}",-1,-1,{},-1,-1,{},28835,127,"{'rz': 25, 'sx': 25, 'x': 23, 'ecr': 26, 'measure': 25}",11103,27,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 20, 'measure': 25}",29530,127,"{'rz': 29, 'sx': 29, 'x': 23, 'ecr': 31, 'measure': 25}",29682,127,"{'rz': 25, 'sx': 25, 'x': 21, 'ecr': 26, 'measure': 25}",-1,-1,{},-1,-1,{},-1,-1,{},11087,65,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 18, 'measure': 25}",-1,-1,{},-1,-1,{},11128,27,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 21, 'measure': 25}",11405,27,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 20, 'measure': 25}",-1,-1,{},29540,127,"{'rz': 25, 'sx': 25, 'ecr': 26, 'x': 21, 'measure': 25}",-1,-1,{},-1,-1,{},11244,27,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 21, 'measure': 25}",30145,27,"{'rz': 25, 'sx': 25, 'x': 22, 'ecr': 26, 'measure': 25}",-1,-1,{},18567,33,"{'rz': 25, 'sx': 25, 'cz': 51, 'x': 9, 'measure': 25}",-1,-1,{},29719,127,"{'rz': 25, 'sx': 25, 'ecr': 26, 'x': 24, 'measure': 25}",-1,-1,{},9505,53,"{'u2': 25, 'cx': 52, 'u1': 25, 'u3': 23, 'measure': 25}",-1,-1,{},-1,-1,{},29358,127,"{'rz': 25, 'sx': 25, 'x': 21, 'ecr': 26, 'measure': 25}",-1,-1,{},11113,27,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 17, 'measure': 25}",18049,133,"{'rz': 25, 'sx': 25, 'cz': 52, 'x': 7, 'measure': 25}",11319,27,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 20, 'measure': 25}",-1,-1,{},-1,-1,{},11292,127,"{'rz': 25, 'sx': 25, 'cx': 52, 'x': 19, 'measure': 25}",-1,-1,{}
4,214,qft,50,101,"{'cp': 1225, 'h': 50, 'measure': 50, 'swap': 25, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},4366,127,"{'rz': 56, 'sx': 56, 'x': 42, 'ecr': 58, 'measure': 50}",1833,65,"{'rz': 49, 'sx': 36, 'cx': 110, 'x': 30, 'measure': 50}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},3946,127,"{'rz': 53, 'x': 33, 'sx': 53, 'ecr': 56, 'measure': 50}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},4983,127,"{'rz': 50, 'sx': 50, 'x': 39, 'ecr': 52, 'measure': 50}",-1,-1,{},5373,127,"{'rz': 50, 'sx': 50, 'ecr': 52, 'x': 38, 'measure': 50}",4502,127,"{'rz': 53, 'sx': 53, 'x': 42, 'ecr': 56, 'measure': 50}",-1,-1,{},-1,-1,{},-1,-1,{},1812,65,"{'rz': 51, 'sx': 39, 'cx': 110, 'x': 27, 'measure': 50}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},4438,127,"{'rz': 51, 'sx': 51, 'x': 33, 'ecr': 52, 'measure': 50}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},4601,127,"{'rz': 50, 'sx': 50, 'ecr': 52, 'x': 32, 'measure': 50}",-1,-1,{},1396,53,"{'u2': 38, 'u1': 47, 'u3': 32, 'cx': 105, 'measure': 50}",-1,-1,{},-1,-1,{},4379,127,"{'rz': 50, 'sx': 50, 'x': 38, 'ecr': 52, 'measure': 50}",-1,-1,{},-1,-1,{},3318,133,"{'rz': 50, 'sx': 50, 'cz': 100, 'x': 9, 'measure': 50}",-1,-1,{},-1,-1,{},-1,-1,{},1851,127,"{'rz': 50, 'sx': 40, 'cx': 101, 'x': 27, 'measure': 50}",-1,-1,{}
4,414,dj,121,123,"{'h': 136, 'cx': 120, 'measure': 120, 'u2': 105, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1927,127,"{'rz': 122, 'sx': 122, 'ecr': 128, 'x': 49, 'measure': 120}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1788,127,"{'rz': 121, 'sx': 121, 'ecr': 124, 'x': 43, 'measure': 120}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1786,127,"{'rz': 121, 'sx': 121, 'ecr': 123, 'x': 42, 'measure': 120}",-1,-1,{},1771,127,"{'rz': 121, 'sx': 121, 'ecr': 125, 'x': 35, 'measure': 120}",1807,127,"{'rz': 121, 'sx': 121, 'ecr': 123, 'x': 38, 'measure': 120}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1946,127,"{'rz': 121, 'sx': 121, 'ecr': 124, 'x': 41, 'measure': 120}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1734,127,"{'rz': 121, 'sx': 121, 'ecr': 123, 'x': 39, 'measure': 120}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1656,127,"{'rz': 121, 'sx': 121, 'ecr': 125, 'x': 44, 'measure': 120}",-1,-1,{},-1,-1,{},966,133,"{'rz': 121, 'sx': 121, 'cz': 141, 'x': 7, 'measure': 120}",-1,-1,{},-1,-1,{},-1,-1,{},801,127,"{'rz': 121, 'sx': 121, 'cx': 228, 'x': 6, 'measure': 120}",-1,-1,{}
5,465,qnn,103,1025,"{'cx': 21114, 'p': 10506, 'u2': 206, 'ry': 206, 'measure': 103, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},28175,127,"{'rz': 108, 'sx': 108, 'ecr': 118, 'x': 108, 'measure': 103}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},28254,127,"{'rz': 110, 'sx': 110, 'ecr': 124, 'x': 109, 'measure': 103}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},32236,127,"{'rz': 116, 'sx': 116, 'ecr': 130, 'x': 116, 'measure': 103}",-1,-1,{},25179,127,"{'rz': 111, 'sx': 111, 'ecr': 122, 'x': 111, 'measure': 103}",33747,127,"{'rz': 106, 'sx': 106, 'ecr': 120, 'x': 106, 'measure': 103}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},21918,127,"{'rz': 109, 'sx': 109, 'ecr': 121, 'x': 108, 'measure': 103}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},32950,127,"{'rz': 106, 'sx': 106, 'ecr': 118, 'x': 106, 'measure': 103}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},32543,127,"{'rz': 103, 'sx': 103, 'ecr': 115, 'x': 103, 'measure': 103}",-1,-1,{},-1,-1,{},16753,133,"{'rz': 107, 'sx': 107, 'cz': 238, 'x': 50, 'measure': 103}",-1,-1,{},-1,-1,{},-1,-1,{},11313,127,"{'rz': 106, 'sx': 106, 'cx': 238, 'x': 105, 'measure': 103}",-1,-1,{}
5,454,qftentangled,113,229,"{'cp': 6328, 'h': 114, 'measure': 113, 'cx': 112, 'swap': 56, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},12522,127,"{'rz': 114, 'sx': 114, 'ecr': 127, 'x': 89, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},10939,127,"{'rz': 117, 'sx': 117, 'ecr': 132, 'x': 93, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},13468,127,"{'rz': 120, 'sx': 120, 'ecr': 135, 'x': 93, 'measure': 113}",-1,-1,{},11671,127,"{'rz': 116, 'sx': 116, 'ecr': 131, 'x': 80, 'measure': 113}",12312,127,"{'rz': 119, 'sx': 119, 'ecr': 132, 'x': 93, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},13771,127,"{'rz': 119, 'sx': 119, 'ecr': 134, 'x': 91, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},12894,127,"{'rz': 120, 'sx': 120, 'ecr': 136, 'x': 92, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},11635,127,"{'rz': 121, 'sx': 121, 'ecr': 135, 'x': 90, 'measure': 113}",-1,-1,{},-1,-1,{},7381,133,"{'sx': 122, 'rz': 109, 'cz': 252, 'x': 13, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},3872,127,"{'rz': 108, 'x': 68, 'cx': 264, 'sx': 96, 'measure': 113}",-1,-1,{}
5,385,qpeexact,58,173,"{'cp': 1653, 'h': 114, 'measure': 57, 'swap': 28, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},4699,127,"{'rz': 58, 'sx': 58, 'ecr': 61, 'x': 41, 'measure': 57}",2173,65,"{'rz': 60, 'sx': 59, 'cx': 131, 'x': 38, 'measure': 57}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},6318,127,"{'rz': 58, 'sx': 58, 'ecr': 61, 'x': 42, 'measure': 57}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5660,127,"{'rz': 68, 'sx': 68, 'ecr': 74, 'x': 50, 'measure': 57}",-1,-1,{},5163,127,"{'rz': 62, 'sx': 62, 'ecr': 65, 'x': 46, 'measure': 57}",4949,127,"{'rz': 63, 'sx': 63, 'ecr': 67, 'x': 46, 'measure': 57}",-1,-1,{},-1,-1,{},-1,-1,{},2028,65,"{'rz': 60, 'sx': 60, 'cx': 134, 'x': 28, 'measure': 57}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5489,127,"{'rz': 62, 'sx': 62, 'ecr': 66, 'x': 42, 'measure': 57}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5736,127,"{'rz': 59, 'sx': 59, 'x': 42, 'ecr': 63, 'measure': 57}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},6735,127,"{'rz': 61, 'sx': 61, 'x': 46, 'ecr': 64, 'measure': 57}",-1,-1,{},-1,-1,{},4894,133,"{'rz': 61, 'sx': 61, 'cz': 107, 'x': 19, 'measure': 57}",-1,-1,{},-1,-1,{},-1,-1,{},2604,127,"{'rz': 61, 'sx': 60, 'cx': 138, 'x': 32, 'measure': 57}",-1,-1,{}
5,157,random,59,719,"{'cx': 2147, 'u2': 1058, 'cu1': 810, 'u1': 602, 'h': 537, 'u3': 407, 'ry': 360, 's': 200, 'rxx': 153, 'ccx': 153, 'cu3': 152, 'sdg': 135, 't': 122, 'tdg': 113, 'rz': 113, 'swap': 91, 'crz': 84, 'crx': 82, 'cy': 81, 'p': 78, 'cswap': 78, 'cry': 76, 'cp': 75, 'ch': 75, 'cz': 73, 'sx': 66, 'rzz': 66, 'x': 65, 'measure': 59, 'y': 30, 'rx': 27, 'z': 23, 'u': 23, 'sxdg': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},37056,127,"{'rz': 59, 'sx': 59, 'ecr': 65, 'x': 59, 'measure': 59}",13517,65,"{'rz': 63, 'sx': 63, 'cx': 140, 'x': 63, 'measure': 59}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},35388,127,"{'rz': 64, 'sx': 64, 'ecr': 71, 'x': 60, 'measure': 59}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},36951,127,"{'x': 62, 'rz': 63, 'sx': 63, 'ecr': 70, 'measure': 59}",-1,-1,{},35268,127,"{'rz': 59, 'sx': 59, 'ecr': 65, 'x': 59, 'measure': 59}",34779,127,"{'rz': 63, 'sx': 63, 'ecr': 70, 'x': 63, 'measure': 59}",-1,-1,{},-1,-1,{},-1,-1,{},12292,65,"{'rz': 63, 'sx': 63, 'cx': 140, 'x': 63, 'measure': 59}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},35634,127,"{'rz': 63, 'x': 63, 'ecr': 70, 'sx': 63, 'measure': 59}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},33919,127,"{'rz': 63, 'sx': 63, 'ecr': 70, 'x': 63, 'measure': 59}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},35238,127,"{'rz': 63, 'sx': 63, 'ecr': 70, 'x': 62, 'measure': 59}",-1,-1,{},-1,-1,{},21604,133,"{'rz': 62, 'sx': 62, 'cz': 138, 'x': 60, 'measure': 59}",-1,-1,{},-1,-1,{},-1,-1,{},11972,127,"{'rz': 62, 'sx': 61, 'cx': 140, 'x': 60, 'measure': 59}",-1,-1,{}
